File,Model,Source domain,Exp,Ablation,Type,p,r,f1,found
final_annotations/crossnermodels/crossner/politics_art/2/pred.txt,CrossNER_DAPT,politics,orig_size,,WORK_OF_ART,0.5074626865671642,0.4594594594594595,0.48226950354609927,67
final_annotations/crossnermodels/crossner/science_art_bal_0_bert/2/pred.txt,CrossNER_BERT,science,balanced,,WORK_OF_ART,0.5671641791044776,0.5135135135135135,0.5390070921985815,67
final_annotations/crossnermodels/crossner/science_art_bal_0/2/pred.txt,CrossNER_DAPT,science,balanced,,WORK_OF_ART,0.4482758620689655,0.527027027027027,0.48447204968944096,87
final_annotations/crossnermodels/crossner/science_art_bal_1_bert/2/pred.txt,CrossNER_BERT,science,balanced,,WORK_OF_ART,0.5882352941176471,0.5405405405405406,0.5633802816901409,68
final_annotations/crossnermodels/crossner/science_art_bal_1/2/pred.txt,CrossNER_DAPT,science,balanced,,WORK_OF_ART,0.5138888888888888,0.5,0.5068493150684932,72
final_annotations/crossnermodels/crossner/science_art_bal_2_bert/2/pred.txt,CrossNER_BERT,science,balanced,,WORK_OF_ART,0.5925925925925926,0.6486486486486487,0.6193548387096774,81
final_annotations/crossnermodels/crossner/science_art_bal_2/2/pred.txt,CrossNER_DAPT,science,balanced,,WORK_OF_ART,0.5606060606060606,0.5,0.5285714285714286,66
final_annotations/crossnermodels/crossner/science_art_bal_3_bert/2/pred.txt,CrossNER_BERT,science,balanced,,WORK_OF_ART,0.6607142857142857,0.5,0.5692307692307693,56
final_annotations/crossnermodels/crossner/science_art_bal_3/2/pred.txt,CrossNER_DAPT,science,balanced,,WORK_OF_ART,0.45,0.6081081081081081,0.5172413793103449,100
final_annotations/crossnermodels/crossner/science_art_bal_4_bert/2/pred.txt,CrossNER_BERT,science,balanced,,WORK_OF_ART,0.631578947368421,0.6486486486486487,0.64,76
final_annotations/crossnermodels/crossner/science_art_bal_4/2/pred.txt,CrossNER_DAPT,science,balanced,,WORK_OF_ART,0.5176470588235295,0.5945945945945946,0.5534591194968554,85
final_annotations/crossnermodels/crossner/science_art_bert/2/pred.txt,CrossNER_BERT,science,orig_size,,WORK_OF_ART,0.6,0.44594594594594594,0.5116279069767442,55
final_annotations/crossnermodels/crossner/science_art/2/pred.txt,CrossNER_DAPT,science,orig_size,,WORK_OF_ART,0.49411764705882355,0.5675675675675675,0.5283018867924529,85
